cd_fcu;total_pessoas;total_dp_ocupados;total_dp_agua_rede_geral;total_dp_esgoto_rede_geral;total_dp_lixo_coleta;cont_dp_permanentes;pop_analfabeta_15m;pop_alfabetizada_15m;pop_total_15m;total_banheiros;renda_media_pond;renda_sm_pond;faces_total;faces_via_pav;faces_bueiro;faces_ilum;faces_ponto_on;faces_via_bic;faces_calcada;faces_obstac;faces_rampa;perc_agua_adequada;perc_esgoto_adequado;perc_lixo_coleta;perc_analfabeto_populacao;num_medio_banheiros_por_morador;perc_via_pavimentada;perc_bueiro;perc_iluminacao_publica;perc_ponto_onibus;perc_via_bicicleta;perc_calcada;perc_obstaculo_calcada;perc_rampa_cadeirante;i_agua_adequada;i_esgoto_adequado;i_lixo_coleta;i_banheiros;i_rendimento_medio;i_renda_ge_10_sm;i_analfabetismo;i_renda_ate_2_sm;IDS;i_via_pav;i_bueiro;i_ilum;i_pont_on;i_via_bic;i_calcad;i_obstac;i_rampa;IDA;nm_fcu;nm_mun;nm_uf;cd_mun
23058030003;745;223;197;8;129;128;143;397;540;142;899,512500000000;0,742172029702970;18;1;0;16;0;0;3;1;0;88,340807174887885;3,587443946188341;57,847533632286996;26,481481481481485;0,19060402684563760;5,555555555555555;0,000000000000000;88,888888888888886;0,0000000000000000;0,000000000000000;16,666666666666664;5,555555555555555;0,000000000000000;0,88340807174887881;0,03587443946188341;0,57847533632286996;0,07773410556510506;0,00328506418783993;0,00328506418783993;0,634984984984985;0,996714935812160;0,401720250283945;0,05555555555555555;0,00000000000000000;0,88888888888888884;0,000000000000000000;0,00000000000000000;0,16666666666666663;0,9444444444444444;0,00000000000000000;0,256944444444444;Pereiros (linha férrea);Ipu;Ceará;2305803
23059020001;95;33;33;0;32;20;20;50;70;0;1225,750000000000;1,011344884488449;5;3;0;5;0;0;3;2;0;100,000000000000000;0,000000000000000;96,969696969696969;28,571428571428569;0,00000000000000000;60,000000000000000;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;60,000000000000000;40,000000000000000;0,000000000000000;1,00000000000000000;0,00000000000000000;0,96969696969696972;0,00000000000000000;0,00513082915618124;0,00513082915618124;0,606177606177606;0,994869170843819;0,447625675628845;0,59999999999999998;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,59999999999999998;0,6000000000000000;0,00000000000000000;0,350000000000000;Beira Rio;Ipueiras;Ceará;2305902
23059020003;285;88;87;28;27;70;59;129;188;67;827,830000000000;0,683028052805281;30;19;0;30;0;0;2;1;0;98,863636363636360;31,818181818181817;30,681818181818183;31,382978723404253;0,23508771929824562;63,333333333333329;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;6,666666666666667;3,333333333333333;0,000000000000000;0,98863636363636365;0,31818181818181818;0,30681818181818182;0,09587590509716380;0,00287950367642379;0,00287950367642379;0,567423806785509;0,997120496323576;0,409976947399433;0,63333333333333330;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,06666666666666667;0,9666666666666667;0,00000000000000000;0,333333333333333;Batista Sampaio;Ipueiras;Ceará;2305902
23062560004;232;76;63;0;76;38;20;151;171;0;1147,400000000000;0,946699669966997;15;5;0;6;1;0;1;1;0;82,894736842105260;0,000000000000000;100,000000000000000;11,695906432748536;0,00000000000000000;33,333333333333329;0,000000000000000;40,000000000000000;6,6666666666666670;0,000000000000000;6,666666666666667;6,666666666666667;0,000000000000000;0,82894736842105265;0,00000000000000000;1,00000000000000000;0,00000000000000000;0,00468754570388179;0,00468754570388179;0,838786154575628;0,995312454296118;0,459052633587570;0,33333333333333326;0,00000000000000000;0,40000000000000002;0,066666666666666666;0,00000000000000000;0,06666666666666667;0,9333333333333333;0,00000000000000000;0,225000000000000;Pedras;Itaitinga;Ceará;2306256
23064050002;1256;402;398;347;351;190;170;796;966;162;1097,665000000000;0,905664191419142;87;83;1;84;1;0;61;60;0;99,004975124378120;86,318407960199011;87,313432835820890;17,598343685300208;0,12898089171974522;95,402298850574709;1,149425287356322;96,551724137931032;1,1494252873563218;0,000000000000000;70,114942528735639;68,965517241379317;0,000000000000000;0,99004975124378125;0,86318407960199006;0,87313432835820892;0,05260232125601355;0,00440615830758169;0,00440615830758169;0,757428235689105;0,995593841692418;0,567600609307085;0,95402298850574707;0,01149425287356322;0,96551724137931028;0,011494252873563218;0,00000000000000000;0,70114942528735635;0,3103448275862069;0,00000000000000000;0,369252873563218;Alto Alegre;Itapipoca;Ceará;2306405
23064050003;1763;574;563;433;557;285;211;1133;1344;431;1249,153333333333;1,030654565456546;57;48;0;56;0;0;17;17;0;98,083623693379792;75,435540069686411;97,038327526132406;15,699404761904761;0,24446965399886558;84,210526315789465;0,000000000000000;98,245614035087712;0,0000000000000000;0,000000000000000;29,824561403508770;29,824561403508770;0,000000000000000;0,98083623693379796;0,75435540069686413;0,97038327526132406;0,09970214274015725;0,00526323898892297;0,00526323898892297;0,783602799227799;0,994736761011077;0,574267886731108;0,84210526315789469;0,00000000000000000;0,98245614035087714;0,000000000000000000;0,00000000000000000;0,29824561403508770;0,7017543859649122;0,00000000000000000;0,353070175438596;Alto Alegre e Mourão;Itapipoca;Ceará;2306405
23064050004;325;105;14;0;40;52;67;182;249;112;1072,690000000000;0,885057755775578;39;25;4;31;0;0;15;13;0;13,333333333333334;0,000000000000000;38,095238095238095;26,907630522088354;0,34461538461538460;64,102564102564102;10,256410256410255;79,487179487179489;0,0000000000000000;0,000000000000000;38,461538461538467;33,333333333333329;0,000000000000000;0,13333333333333333;0,00000000000000000;0,38095238095238093;0,14054461036516502;0,00426485640303569;0,00426485640303569;0,629111038749593;0,995735143596964;0,286025777475439;0,64102564102564097;0,10256410256410256;0,79487179487179493;0,000000000000000000;0,00000000000000000;0,38461538461538469;0,6666666666666667;0,00000000000000000;0,323717948717949;Alto São Francisco;Itapipoca;Ceará;2306405
23064050005;261;80;78;44;76;33;39;165;204;0;1337,260000000000;1,103349834983498;26;20;0;26;2;0;19;19;2;97,500000000000000;55,000000000000007;95,000000000000000;19,117647058823529;0,00000000000000000;76,923076923076934;0,000000000000000;100,000000000000000;7,6923076923076925;0,000000000000000;73,076923076923066;73,076923076923066;7,692307692307693;0,97499999999999998;0,55000000000000004;0,94999999999999996;0,00000000000000000;0,00576172306512714;0,00576172306512714;0,736486486486486;0,994238276934873;0,527156026193952;0,76923076923076938;0,00000000000000000;1,00000000000000000;0,076923076923076927;0,00000000000000000;0,73076923076923062;0,2692307692307694;0,07692307692307693;0,365384615384615;Barrento;Itapipoca;Ceará;2306405
23064050006;1640;511;508;480;500;249;188;1068;1256;381;1355,336666666667;1,118264576457646;66;49;17;61;1;1;58;46;0;99,412915851272004;93,933463796477497;97,847358121330714;14,968152866242038;0,23231707317073172;74,242424242424249;25,757575757575758;92,424242424242422;1,5151515151515151;1,515151515151515;87,878787878787875;69,696969696969703;0,000000000000000;0,99412915851271999;0,93933463796477501;0,97847358121330719;0,09474595153781881;0,00586399603521095;0,00586399603521095;0,793682217249096;0,994136003964789;0,600778692814116;0,74242424242424254;0,25757575757575757;0,92424242424242420;0,015151515151515152;0,01515151515151515;0,87878787878787878;0,3030303030303030;0,00000000000000000;0,392045454545455;Cacimbas;Itapipoca;Ceará;2306405
23064050007;243;73;73;0;73;42;29;147;176;0;819,420000000000;0,676089108910891;3;2;0;3;0;0;1;1;0;100,000000000000000;0,000000000000000;100,000000000000000;16,477272727272727;0,00000000000000000;66,666666666666657;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;33,333333333333329;33,333333333333329;0,000000000000000;1,00000000000000000;0,00000000000000000;1,00000000000000000;0,00000000000000000;0,00283192213419228;0,00283192213419228;0,772880835380835;0,997168077865808;0,471964094689378;0,66666666666666652;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,33333333333333326;0,6666666666666667;0,00000000000000000;0,333333333333333;Encruzilhada;Itapipoca;Ceará;2306405
23064050008;1070;344;338;230;304;162;91;739;830;177;1166,830000000000;0,962731023102310;63;46;5;55;0;0;38;34;0;98,255813953488371;66,860465116279073;88,372093023255815;10,963855421686747;0,16542056074766356;73,015873015873012;7,936507936507936;87,301587301587304;0,0000000000000000;0,000000000000000;60,317460317460316;53,968253968253968;0,000000000000000;0,98255813953488369;0,66860465116279078;0,88372093023255816;0,06746352395907976;0,00479747547386492;0,00479747547386492;0,848876587430804;0,995202524526135;0,557002663474248;0,73015873015873012;0,07936507936507936;0,87301587301587302;0,000000000000000000;0,00000000000000000;0,60317460317460314;0,4603174603174603;0,00000000000000000;0,343253968253968;Estação;Itapipoca;Ceará;2306405
23064050009;367;133;0;0;14;50;64;226;290;187;1156,280000000000;0,954026402640264;35;15;1;35;0;0;14;12;1;0,000000000000000;0,000000000000000;10,526315789473683;22,068965517241381;0,50953678474114439;42,857142857142854;2,857142857142857;100,000000000000000;0,0000000000000000;0,000000000000000;40,000000000000000;34,285714285714285;2,857142857142857;0,00000000000000000;0,00000000000000000;0,10526315789473684;0,20780456147681256;0,00473778638105370;0,00473778638105370;0,695806150978565;0,995262213618946;0,251701457091396;0,42857142857142855;0,02857142857142857;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,40000000000000002;0,6571428571428571;0,02857142857142857;0,317857142857143;Ipu;Itapipoca;Ceará;2306405
23064050010;2597;823;791;418;710;406;258;1732;1990;517;1118,242500000000;0,922642326732673;118;108;50;118;0;0;49;48;1;96,111786148238153;50,789793438639130;86,269744835965980;12,964824120603016;0,19907585675779746;91,525423728813564;42,372881355932201;100,000000000000000;0,0000000000000000;0,000000000000000;41,525423728813557;40,677966101694921;0,847457627118644;0,96111786148238154;0,50789793438639130;0,86269744835965978;0,08118917486043942;0,00452258032723315;0,00452258032723315;0,821295667526823;0,995477419672767;0,529840083367866;0,91525423728813560;0,42372881355932202;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,41525423728813560;0,5932203389830508;0,00847457627118644;0,419491525423729;Ladeira A;Itapipoca;Ceará;2306405
23064050012;2236;696;480;0;490;353;259;1477;1736;781;1239,893333333333;1,023014301430143;82;51;14;75;0;0;6;6;0;68,965517241379317;0,000000000000000;70,402298850574709;14,919354838709678;0,34928443649373880;62,195121951219512;17,073170731707318;91,463414634146346;0,0000000000000000;0,000000000000000;7,317073170731707;7,317073170731707;0,000000000000000;0,68965517241379315;0,00000000000000000;0,70402298850574707;0,14244879139222627;0,00521084837286307;0,00521084837286307;0,794354838709677;0,994789151627137;0,416961579924288;0,62195121951219512;0,17073170731707318;0,91463414634146345;0,000000000000000000;0,00000000000000000;0,07317073170731707;0,9268292682926830;0,00000000000000000;0,338414634146341;Picos;Itapipoca;Ceará;2306405
23064050013;191;57;57;14;25;53;13;106;119;63;857,740000000000;0,707706270627063;17;4;0;17;0;0;8;8;0;100,000000000000000;24,561403508771928;43,859649122807014;10,924369747899160;0,32984293193717279;23,529411764705880;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;47,058823529411761;47,058823529411761;0,000000000000000;1,00000000000000000;0,24561403508771928;0,43859649122807015;0,13451995592870017;0,00304872649784404;0,00304872649784404;0,849420849420849;0,996951273502156;0,458900007270398;0,23529411764705879;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,47058823529411759;0,5294117647058825;0,00000000000000000;0,279411764705882;Portelinha;Itapipoca;Ceará;2306405
23064050014;1459;470;466;18;410;223;183;934;1117;260;1103,807500000000;0,910732260726073;60;49;23;58;0;0;34;33;0;99,148936170212764;3,829787234042553;87,234042553191500;16,383169203222920;0,17820424948594929;81,666666666666671;38,333333333333336;96,666666666666671;0,0000000000000000;0,000000000000000;56,666666666666664;55,000000000000007;0,000000000000000;0,99148936170212765;0,03829787234042553;0,87234042553191504;0,07267710011661879;0,00444091093815922;0,00444091093815921;0,774177938009630;0,995559089061841;0,469177951079860;0,81666666666666676;0,38333333333333336;0,96666666666666667;0,000000000000000000;0,00000000000000000;0,56666666666666665;0,4500000000000000;0,00000000000000000;0,397916666666667;Sanharão;Itapipoca;Ceará;2306405
23064050015;733;224;220;17;194;133;68;471;539;43;1521,260000000000;1,255165016501650;49;16;3;34;1;1;24;24;0;98,214285714285708;7,589285714285714;86,607142857142861;12,615955473098332;0,05866302864938609;32,653061224489797;6,122448979591836;69,387755102040813;2,0408163265306123;2,040816326530612;48,979591836734691;48,979591836734691;0,000000000000000;0,98214285714285710;0,07589285714285714;0,86607142857142860;0,02392456307071211;0,00680274610562616;0,00680274610562616;0,826104397532969;0,993197253894374;0,472617356195806;0,32653061224489799;0,06122448979591837;0,69387755102040816;0,020408163265306124;0,02040816326530612;0,48979591836734693;0,5102040816326531;0,00000000000000000;0,265306122448980;Tamarindo;Itapipoca;Ceará;2306405
23064050016;584;186;186;120;186;83;48;399;447;245;1272,510000000000;1,049925742574257;21;20;19;21;0;0;11;11;1;100,000000000000000;64,516129032258064;100,000000000000000;10,738255033557047;0,41952054794520549;95,238095238095227;90,476190476190482;100,000000000000000;0,0000000000000000;0,000000000000000;52,380952380952387;52,380952380952387;4,761904761904762;1,00000000000000000;0,64516129032258063;1,00000000000000000;0,17109320878678855;0,00539538479408197;0,00539538479408197;0,851986214402322;0,994604615205918;0,584204512288222;0,95238095238095222;0,90476190476190477;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,52380952380952384;0,4761904761904762;0,04761904761904762;0,488095238095238;Ladeira B;Itapipoca;Ceará;2306405
23073040002;4055;1317;1280;424;1186;621;595;2504;3099;343;1098,566666666667;0,906408140814081;109;91;15;103;5;5;103;97;0;97,190584662110851;32,194381169324224;90,053151100987094;19,199741852210391;0,08458692971639950;83,486238532110093;13,761467889908257;94,495412844036693;4,5871559633027523;4,587155963302752;94,495412844036693;88,990825688073400;0,000000000000000;0,97190584662110846;0,32194381169324227;0,90053151100987094;0,03449711652381709;0,00441125969766239;0,00441125969766239;0,735354909604668;0,995588740302338;0,496080556893796;0,83486238532110091;0,13761467889908258;0,94495412844036697;0,045871559633027525;0,04587155963302753;0,94495412844036697;0,1100917431192660;0,00000000000000000;0,383027522935780;Horto;Juazeiro do Norte;Ceará;2307304
23073040008;666;205;202;38;205;135;58;402;460;82;1102,240000000000;0,909438943894389;23;6;0;23;0;0;22;22;0;98,536585365853654;18,536585365853657;100,000000000000000;12,608695652173912;0,12312312312312312;26,086956521739129;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;95,652173913043484;95,652173913043484;0,000000000000000;0,98536585365853657;0,18536585365853658;1,00000000000000000;0,05021334548251351;0,00443204244024627;0,00443204244024627;0,826204465334900;0,995567957559754;0,506447695071842;0,26086956521739130;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,95652173913043481;0,0434782608695652;0,00000000000000000;0,282608695652174;Campo Alegre - área verde (J3, L3, M3);Juazeiro do Norte;Ceará;2307304
23073040009;315;108;102;31;31;64;23;205;228;0;1168,530000000000;0,964133663366337;16;0;0;12;0;0;12;11;0;94,444444444444443;28,703703703703702;28,703703703703702;10,087719298245613;0,00000000000000000;0,000000000000000;0,000000000000000;75,000000000000000;0,0000000000000000;0,000000000000000;75,000000000000000;68,750000000000000;0,000000000000000;0,94444444444444442;0,28703703703703703;0,28703703703703703;0,00000000000000000;0,00480709362152170;0,00480709362152170;0,860953058321479;0,995192906378478;0,423034833807690;0,00000000000000000;0,00000000000000000;0,75000000000000000;0,000000000000000000;0,00000000000000000;0,75000000000000000;0,3125000000000000;0,00000000000000000;0,226562500000000;Campo Alegre - área verde (E4, F4);Juazeiro do Norte;Ceará;2307304
23073040010;1740;573;536;126;555;303;244;1028;1272;172;1027,672500000000;0,847914603960396;53;53;0;53;0;0;52;51;1;93,542757417102962;21,989528795811520;96,858638743455501;19,182389937106919;0,09885057471264368;100,000000000000000;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;98,113207547169807;96,226415094339629;1,886792452830189;0,93542757417102962;0,21989528795811519;0,96858638743455505;0,04031426374903902;0,00401015936648317;0,00401015936648317;0,735594084650688;0,995989840633517;0,487978469666239;1,00000000000000000;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,98113207547169812;0,0377358490566038;0,01886792452830189;0,379716981132075;João Cabral - faixa de domínio da alta tensão;Juazeiro do Norte;Ceará;2307304
23073040011;326;103;97;22;92;70;31;194;225;115;1335,670000000000;1,102037953795379;19;10;0;15;0;0;11;11;0;94,174757281553397;21,359223300970871;89,320388349514573;13,777777777777779;0,35276073619631904;52,631578947368418;0,000000000000000;78,947368421052630;0,0000000000000000;0,000000000000000;57,894736842105267;57,894736842105267;0,000000000000000;0,94174757281553401;0,21359223300970873;0,89320388349514568;0,14386653189083159;0,00575272726820109;0,00575272726820109;0,810090090090090;0,994247272731799;0,501031629821189;0,52631578947368418;0,00000000000000000;0,78947368421052633;0,000000000000000000;0,00000000000000000;0,57894736842105265;0,4210526315789473;0,00000000000000000;0,289473684210526;José Geraldo da Cruz - faixa de domínio da alta tensão;Juazeiro do Norte;Ceará;2307304
23073040013;704;239;229;17;233;131;125;395;520;135;1061,022500000000;0,875431105610561;28;23;2;27;0;0;28;28;0;95,815899581589960;7,112970711297072;97,489539748953973;24,038461538461540;0,19176136363636365;82,142857142857139;7,142857142857142;96,428571428571431;0,0000000000000000;0,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;0,95815899581589958;0,07112970711297072;0,97489539748953968;0,07820610262494439;0,00419884479257361;0,00419884479257361;0,668659043659044;0,995801155207426;0,469406011436871;0,82142857142857140;0,07142857142857142;0,96428571428571430;0,000000000000000000;0,00000000000000000;1,00000000000000000;0,0000000000000000;0,00000000000000000;0,357142857142857;Triângulo - faixa de domínio da alta tensão;Juazeiro do Norte;Ceará;2307304
23076010001;448;156;154;0;93;67;93;257;350;0;1120,850000000000;0,924793729372937;51;16;0;50;0;0;15;15;1;98,717948717948730;0,000000000000000;59,615384615384613;26,571428571428573;0,00000000000000000;31,372549019607842;0,000000000000000;98,039215686274503;0,0000000000000000;0,000000000000000;29,411764705882355;29,411764705882355;1,960784313725490;0,98717948717948734;0,00000000000000000;0,59615384615384615;0,00000000000000000;0,00453733286841848;0,00453733286841848;0,633745173745174;0,995462667131581;0,402701979993366;0,31372549019607843;0,00000000000000000;0,98039215686274506;0,000000000000000000;0,00000000000000000;0,29411764705882354;0,7058823529411764;0,01960784313725490;0,289215686274510;Bixopá;Limoeiro do Norte;Ceará;2307601
23076010002;234;93;93;6;89;17;35;170;205;120;1536,040000000000;1,267359735973597;31;2;2;25;0;0;12;12;0;100,000000000000000;6,451612903225806;95,698924731182800;17,073170731707318;0,51282051282051277;6,451612903225806;6,451612903225806;80,645161290322577;0,0000000000000000;0,000000000000000;38,709677419354840;38,709677419354840;0,000000000000000;1,00000000000000000;0,06451612903225806;0,95698924731182800;0,20914376542435267;0,00688636741290103;0,00688636741290103;0,764667106130521;0,993113632587099;0,500275326913983;0,06451612903225806;0,06451612903225806;0,80645161290322576;0,000000000000000000;0,00000000000000000;0,38709677419354838;0,6129032258064516;0,00000000000000000;0,241935483870968;Bom Jesus do Cruzeiro;Limoeiro do Norte;Ceará;2307601
23076010003;814;290;262;0;284;123;119;503;622;0;1276,130000000000;1,052912541254126;50;32;0;47;0;0;27;27;0;90,344827586206904;0,000000000000000;97,931034482758619;19,131832797427652;0,00000000000000000;64,000000000000000;0,000000000000000;94,000000000000000;0,0000000000000000;0,000000000000000;54,000000000000000;54,000000000000000;0,000000000000000;0,90344827586206899;0,00000000000000000;0,97931034482758617;0,00000000000000000;0,00541586579085700;0,00541586579085700;0,736290953332754;0,994584134209143;0,453058179976658;0,64000000000000001;0,00000000000000000;0,93999999999999995;0,000000000000000000;0,00000000000000000;0,54000000000000004;0,4600000000000000;0,00000000000000000;0,322500000000000;Ilha;Limoeiro do Norte;Ceará;2307601
23076010004;445;152;147;0;149;68;61;278;339;0;1341,390000000000;1,106757425742574;41;6;0;35;0;0;28;25;0;96,710526315789465;0,000000000000000;98,026315789473685;17,994100294985252;0,00000000000000000;14,634146341463413;0,000000000000000;85,365853658536579;0,0000000000000000;0,000000000000000;68,292682926829272;60,975609756097562;0,000000000000000;0,96710526315789469;0,00000000000000000;0,98026315789473684;0,00000000000000000;0,00578508950619921;0,00578508950619921;0,751973212150203;0,994214910493801;0,463140840338629;0,14634146341463414;0,00000000000000000;0,85365853658536583;0,000000000000000000;0,00000000000000000;0,68292682926829273;0,3902439024390244;0,00000000000000000;0,259146341463415;Luis Alves de Freitas;Limoeiro do Norte;Ceará;2307601
23076500003;206;90;89;40;90;22;11;163;174;0;1461,770000000000;1,206080858085809;11;9;3;11;2;0;9;6;3;98,888888888888886;44,444444444444443;100,000000000000000;6,321839080459771;0,00000000000000000;81,818181818181827;27,272727272727270;100,000000000000000;18,1818181818181834;0,000000000000000;81,818181818181827;54,545454545454540;27,272727272727270;0,98888888888888882;0,44444444444444442;1,00000000000000000;0,00000000000000000;0,00646616751497786;0,00646616751497786;0,912861136999068;0,993533832485022;0,544082579730922;0,81818181818181823;0,27272727272727271;1,00000000000000000;0,181818181818181823;0,00000000000000000;0,81818181818181823;0,4545454545454546;0,27272727272727271;0,477272727272727;Boa Vista;Maracanaú;Ceará;2307650
23076500004;409;144;130;0;143;74;36;264;300;0;1233,885000000000;1,018056930693069;27;19;3;26;0;0;17;10;0;90,277777777777786;0,000000000000000;99,305555555555557;12,000000000000000;0,00000000000000000;70,370370370370367;11,111111111111111;96,296296296296291;0,0000000000000000;0,000000000000000;62,962962962962962;37,037037037037038;0,000000000000000;0,90277777777777790;0,00000000000000000;0,99305555555555558;0,00000000000000000;0,00517685482158591;0,00517685482158591;0,834594594594595;0,994823145178414;0,466950597843689;0,70370370370370372;0,11111111111111110;0,96296296296296291;0,000000000000000000;0,00000000000000000;0,62962962962962965;0,6296296296296295;0,00000000000000000;0,379629629629630;Alto Alegre;Maracanaú;Ceará;2307650
23076500008;530;167;167;16;166;86;25;376;401;0;1506,510000000000;1,242995049504950;16;14;1;16;1;0;14;13;0;100,000000000000000;9,580838323353294;99,401197604790411;6,234413965087282;0,00000000000000000;87,500000000000000;6,250000000000000;100,000000000000000;6,2500000000000000;0,000000000000000;87,500000000000000;81,250000000000000;0,000000000000000;1,00000000000000000;0,09580838323353294;0,99401197604790414;0,00000000000000000;0,00671929453036876;0,00671929453036876;0,914066185886635;0,993280705469631;0,501325729962305;0,87500000000000000;0,06250000000000000;1,00000000000000000;0,062500000000000000;0,00000000000000000;0,87500000000000000;0,1875000000000000;0,00000000000000000;0,382812500000000;Beira Rio;Maracanaú;Ceará;2307650
23076500009;1293;433;430;4;431;228;80;863;943;0;1376,160000000000;1,135445544554456;46;28;21;44;9;0;11;2;0;99,307159353348723;0,923787528868360;99,538106235565820;8,483563096500530;0,00000000000000000;60,869565217391312;45,652173913043477;95,652173913043484;19,5652173913043477;0,000000000000000;23,913043478260871;4,347826086956522;0,000000000000000;0,99307159353348728;0,00923787528868360;0,99538106235565815;0,00000000000000000;0,00598180891445003;0,00598180891445003;0,883064400561749;0,994018191085550;0,485842092581754;0,60869565217391308;0,45652173913043476;0,95652173913043481;0,195652173913043487;0,00000000000000000;0,23913043478260870;0,9565217391304348;0,00000000000000000;0,426630434782609;Alto Alegre II;Maracanaú;Ceará;2307650
23076500010;573;198;195;32;117;99;55;365;420;0;1336,390000000000;1,102632013201320;21;6;3;16;2;2;5;2;0;98,484848484848484;16,161616161616163;59,090909090909093;13,095238095238097;0,00000000000000000;28,571428571428569;14,285714285714285;76,190476190476190;9,5238095238095237;9,523809523809524;23,809523809523807;9,523809523809524;0,000000000000000;0,98484848484848486;0,16161616161616163;0,59090909090909094;0,00000000000000000;0,00575680083662043;0,00575680083662043;0,819498069498069;0,994243199163380;0,445328575963553;0,28571428571428570;0,14285714285714285;0,76190476190476186;0,095238095238095233;0,09523809523809523;0,23809523809523805;0,9047619047619048;0,00000000000000000;0,315476190476190;Parque Jari;Maracanaú;Ceará;2307650
23076500011;630;201;188;28;191;126;69;375;444;61;1118,185000000000;0,922594884488449;50;16;2;49;0;1;14;0;0;93,532338308457710;13,930348258706468;95,024875621890544;15,540540540540540;0,09682539682539683;32,000000000000000;4,000000000000000;98,000000000000000;0,0000000000000000;2,000000000000000;28,000000000000004;0,000000000000000;0,000000000000000;0,93532338308457708;0,13930348258706468;0,95024875621890548;0,03948833475750278;0,00452225500753299;0,00452225500753299;0,785792549306063;0,995477744992467;0,481834845120206;0,32000000000000001;0,04000000000000000;0,97999999999999998;0,000000000000000000;0,02000000000000000;0,28000000000000003;1,0000000000000000;0,00000000000000000;0,330000000000000;Pau Serrado A;Maracanaú;Ceará;2307650
23076500012;539;172;170;12;172;88;46;356;402;0;1251,280000000000;1,032409240924092;29;29;0;29;0;0;8;5;0;98,837209302325576;6,976744186046512;100,000000000000000;11,442786069651742;0,00000000000000000;100,000000000000000;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;27,586206896551722;17,241379310344829;0,000000000000000;0,98837209302325579;0,06976744186046512;1,00000000000000000;0,00000000000000000;0,00527527110305048;0,00527527110305048;0,842275110931827;0,994724728896950;0,488211239614825;1,00000000000000000;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,27586206896551724;0,8275862068965517;0,00000000000000000;0,387931034482759;Sítio Jari;Maracanaú;Ceará;2307650
23076500013;304;101;98;13;101;45;30;198;228;0;987,510000000000;0,814777227722772;8;0;0;8;0;0;0;0;0;97,029702970297024;12,871287128712872;100,000000000000000;13,157894736842104;0,00000000000000000;0,000000000000000;0,000000000000000;100,000000000000000;0,0000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,97029702970297027;0,12871287128712872;1,00000000000000000;0,00000000000000000;0,00378293062809163;0,00378293062809163;0,818634423897582;0,996217069371908;0,490178406939472;0,00000000000000000;0,00000000000000000;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,00000000000000000;1,0000000000000000;0,00000000000000000;0,250000000000000;Alto Alegre Parque Tijuca;Maracanaú;Ceará;2307650
23076500015;196;69;65;16;69;33;14;136;150;92;1521,700000000000;1,255528052805281;6;5;1;6;0;0;5;4;1;94,202898550724640;23,188405797101449;100,000000000000000;9,333333333333334;0,46938775510204084;83,333333333333343;16,666666666666664;100,000000000000000;0,0000000000000000;0,000000000000000;83,333333333333343;66,666666666666657;16,666666666666664;0,94202898550724645;0,23188405797101450;1,00000000000000000;0,19143056896494326;0,00680523550854909;0,00680523550854909;0,871351351351351;0,993194764491451;0,530437524912888;0,83333333333333348;0,16666666666666663;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,83333333333333348;0,3333333333333335;0,16666666666666663;0,416666666666667;Alto da Mangueira II;Maracanaú;Ceará;2307650
23076500016;198;63;62;4;62;29;6;147;153;0;1186,740000000000;0,979158415841584;9;3;1;9;0;0;5;5;0;98,412698412698404;6,349206349206349;98,412698412698404;3,921568627450980;0,00000000000000000;33,333333333333329;11,111111111111111;100,000000000000000;0,0000000000000000;0,000000000000000;55,555555555555557;55,555555555555557;0,000000000000000;0,98412698412698407;0,06349206349206349;0,98412698412698407;0,00000000000000000;0,00491012095612761;0,00491012095612761;0,945945945945946;0,995089879043872;0,497825262331013;0,33333333333333326;0,11111111111111110;1,00000000000000000;0,000000000000000000;0,00000000000000000;0,55555555555555558;0,4444444444444444;0,00000000000000000;0,305555555555556;Centro;Maracanaú;Ceará;2307650
